time,unit_id,kind,event,task,wait_time,n,flight_id,t_start,src,dst,path,duration,charger,queue_time
939.4,WATER_0,WATER,service_end,WATER,,,FL043,929.4,,,,10.0,,
939.5,BAGGAGE_11,BAGGAGE,service_end,BAGGAGE_IN,,,FL041,919.5,,,,20.0,,
939.8,WATER_0,WATER,travel_end,,,,,939.4,c8,depot,"[(5, 0), (3, 0), (3, 2)]",,,
940.0,GPU_7,GPU,travel_end,,,,,939.5,c3,depot,"[(0, 4), (3, 4), (3, 2)]",,,
940.3,BAGGAGE_11,BAGGAGE,travel_end,,,,,939.5,c3,charging_2,"[(0, 4), (-1, 4), (-1, 0), (-1, -2), (-2, -2)]",,,
940.7,CLEAN_6,CLEAN,service_end,CLEAN,,,FL042,915.7,,,,25.0,,
940.7,CATERING_2,CATERING,service_end,CATERING,,,FL042,915.7,,,,25.0,,
941.4000000000001,CLEAN_6,CLEAN,travel_end,,,,,940.7,c11,depot,"[(8, 4), (3, 4), (3, 2)]",,,
941.4000000000001,CATERING_2,CATERING,travel_end,,,,,940.7,c11,depot,"[(8, 4), (3, 4), (3, 2)]",,,
943.0,Fleet_GPU,GPU,dispatch_success,GPU,0.0,1.0,,,,,,,,
943.0,Fleet_FUEL,FUEL,dispatch_success,FUEL,0.0,1.0,,,,,,,,
943.0,Fleet_WATER,WATER,dispatch_success,WATER,0.0,1.0,,,,,,,,
943.0,Fleet_CLEAN,CLEAN,dispatch_success,CLEAN,0.0,1.0,,,,,,,,
943.0,Fleet_CATERING,CATERING,dispatch_success,CATERING,0.0,1.0,,,,,,,,
943.0,Fleet_BAGGAGE,BAGGAGE,dispatch_success,BAGGAGE_OUT,0.0,1.0,,,,,,,,
943.0,FUEL_4,FUEL,dispatch_assigned,FUEL,,,FL045,,,,,,,
943.0,WATER_0,WATER,dispatch_assigned,WATER,,,FL045,,,,,,,
943.0,CLEAN_6,CLEAN,dispatch_assigned,CLEAN,,,FL045,,,,,,,
943.0,CATERING_2,CATERING,dispatch_assigned,CATERING,,,FL045,,,,,,,
943.0,BAGGAGE_5,BAGGAGE,dispatch_assigned,BAGGAGE_OUT,,,FL045,,,,,,,
943.0,Fleet_BAGGAGE,BAGGAGE,dispatch_success,BAGGAGE_IN,0.0,1.0,,,,,,,,
943.0,BAGGAGE_3,BAGGAGE,dispatch_assigned,BAGGAGE_IN,,,FL045,,,,,,,
943.5,GPU_7,GPU,travel_end,,,,FL045,943.0,depot,c9,"[(3, 2), (3, 4), (6, 4)]",,,
943.5,FUEL_4,FUEL,travel_end,,,,FL045,943.0,depot,c9,"[(3, 2), (3, 4), (6, 4)]",,,
943.5,WATER_0,WATER,travel_end,,,,FL045,943.0,depot,c9,"[(3, 2), (3, 4), (6, 4)]",,,
943.5,CLEAN_6,CLEAN,travel_end,,,,FL045,943.0,depot,c9,"[(3, 2), (3, 4), (6, 4)]",,,
943.5,CATERING_2,CATERING,travel_end,,,,FL045,943.0,depot,c9,"[(3, 2), (3, 4), (6, 4)]",,,
943.5,BAGGAGE_5,BAGGAGE,travel_end,,,,FL045,943.0,depot,c9,"[(3, 2), (3, 4), (6, 4)]",,,
943.5,BAGGAGE_3,BAGGAGE,travel_end,,,,FL045,943.0,depot,c9,"[(3, 2), (3, 4), (6, 4)]",,,
943.5,GPU_7,GPU,gpu_arrived_signal,,,,FL045,,,,,,,
943.5,FUEL_4,FUEL,gpu_wait_over,,0.0,,FL045,,,,,,,
943.5,WATER_0,WATER,gpu_wait_over,,0.0,,FL045,,,,,,,
943.5,CLEAN_6,CLEAN,gpu_wait_over,,0.0,,FL045,,,,,,,
943.5,CATERING_2,CATERING,gpu_wait_over,,0.0,,FL045,,,,,,,
943.5,BAGGAGE_5,BAGGAGE,gpu_wait_over,,0.0,,FL045,,,,,,,
943.5,BAGGAGE_3,BAGGAGE,gpu_wait_over,,0.0,,FL045,,,,,,,
944.4,FUEL_3,FUEL,service_end,FUEL,,,FL043,929.4,,,,15.0,,
944.8,FUEL_3,FUEL,travel_end,,,,,944.4,c8,depot,"[(5, 0), (3, 0), (3, 2)]",,,
945.5,WATER_2,WATER,service_end,WATER,,,FL044,935.5,,,,10.0,,
945.9,WATER_2,WATER,travel_end,,,,,945.5,c4,charging_2,"[(0, 0), (0, -2), (-2, -2)]",,,
949.4,BAGGAGE_7,BAGGAGE,service_end,BAGGAGE_OUT,,,FL043,929.4,,,,20.0,,
949.4,BAGGAGE_7,BAGGAGE,bag_out_done_signal,,,,FL043,,,,,,,
949.4,BAGGAGE_8,BAGGAGE,bag_out_wait_over,,20.0,,FL043,,,,,,,
949.8,BAGGAGE_7,BAGGAGE,travel_end,,,,,949.4,c8,depot,"[(5, 0), (3, 0), (3, 2)]",,,
950.5,FUEL_2,FUEL,service_end,FUEL,,,FL044,935.5,,,,15.0,,
951.0,FUEL_2,FUEL,travel_end,,,,,950.5,c4,depot,"[(0, 0), (3, 0), (3, 2)]",,,
953.5,WATER_0,WATER,service_end,WATER,,,FL045,943.5,,,,10.0,,
954.0,WATER_0,WATER,travel_end,,,,,953.5,c9,depot,"[(6, 4), (3, 4), (3, 2)]",,,
954.4,CLEAN_7,CLEAN,service_end,CLEAN,,,FL043,929.4,,,,25.0,,
954.4,CATERING_3,CATERING,service_end,CATERING,,,FL043,929.4,,,,25.0,,
954.8,CLEAN_7,CLEAN,travel_end,,,,,954.4,c8,depot,"[(5, 0), (3, 0), (3, 2)]",,,
954.8,CATERING_3,CATERING,travel_end,,,,,954.4,c8,depot,"[(5, 0), (3, 0), (3, 2)]",,,
955.5,BAGGAGE_2,BAGGAGE,service_end,BAGGAGE_OUT,,,FL044,935.5,,,,20.0,,
955.5,BAGGAGE_2,BAGGAGE,bag_out_done_signal,,,,FL044,,,,,,,
955.5,BAGGAGE_0,BAGGAGE,bag_out_wait_over,,20.0,,FL044,,,,,,,
955.5426229508196,CLEAN_2,CLEAN,charge_end,,,,,,,,,,charging_1,
955.5426229508196,BAGGAGE_6,BAGGAGE,charge_start,,,,,,,,,,charging_1,145.04262295081958
955.7,BAGGAGE_1,BAGGAGE,service_end,BAGGAGE_IN,,,FL042,935.7,,,,20.0,,
956.0,BAGGAGE_2,BAGGAGE,travel_end,,,,,955.5,c4,depot,"[(0, 0), (3, 0), (3, 2)]",,,
956.2426229508196,CLEAN_2,CLEAN,travel_end,,,,,955.5426229508196,charging_1,depot,"[(-2, 0), (3, 0), (3, 2)]",,,
956.4000000000001,BAGGAGE_1,BAGGAGE,travel_end,,,,,955.7,c11,depot,"[(8, 4), (3, 4), (3, 2)]",,,
956.4000000000001,GPU_5,GPU,travel_end,,,,,955.7,c11,depot,"[(8, 4), (3, 4), (3, 2)]",,,
958.5,FUEL_4,FUEL,service_end,FUEL,,,FL045,943.5,,,,15.0,,
959.5,FUEL_4,FUEL,travel_end,,,,,958.5,c9,charging_1,"[(6, 4), (6, 6), (-2, 6)]",,,
960.5,CLEAN_3,CLEAN,service_end,CLEAN,,,FL044,935.5,,,,25.0,,
960.5,CATERING_4,CATERING,service_end,CATERING,,,FL044,935.5,,,,25.0,,
961.0,CLEAN_3,CLEAN,travel_end,,,,,960.5,c4,depot,"[(0, 0), (3, 0), (3, 2)]",,,
961.3,CATERING_4,CATERING,travel_end,,,,,960.5,c4,charging_1,"[(0, 0), (-1, 0), (-1, 4), (-1, 6), (-2, 6)]",,,
963.5,BAGGAGE_5,BAGGAGE,service_end,BAGGAGE_OUT,,,FL045,943.5,,,,20.0,,
963.5,BAGGAGE_5,BAGGAGE,bag_out_done_signal,,,,FL045,,,,,,,
963.5,BAGGAGE_3,BAGGAGE,bag_out_wait_over,,20.0,,FL045,,,,,,,
964.0,BAGGAGE_5,BAGGAGE,travel_end,,,,,963.5,c9,depot,"[(6, 4), (3, 4), (3, 2)]",,,
968.5,CLEAN_6,CLEAN,service_end,CLEAN,,,FL045,943.5,,,,25.0,,
968.5,CATERING_2,CATERING,service_end,CATERING,,,FL045,943.5,,,,25.0,,
969.0,CATERING_2,CATERING,travel_end,,,,,968.5,c9,depot,"[(6, 4), (3, 4), (3, 2)]",,,
969.4,BAGGAGE_8,BAGGAGE,service_end,BAGGAGE_IN,,,FL043,949.4,,,,20.0,,
969.5,CLEAN_6,CLEAN,travel_end,,,,,968.5,c9,charging_1,"[(6, 4), (6, 6), (-2, 6)]",,,
969.8,BAGGAGE_8,BAGGAGE,travel_end,,,,,969.4,c8,depot,"[(5, 0), (3, 0), (3, 2)]",,,
969.8,GPU_1,GPU,travel_end,,,,,969.4,c8,depot,"[(5, 0), (3, 0), (3, 2)]",,,
972.0,Fleet_GPU,GPU,dispatch_success,GPU,0.0,1.0,,,,,,,,
972.0,Fleet_FUEL,FUEL,dispatch_success,FUEL,0.0,1.0,,,,,,,,
972.0,Fleet_WATER,WATER,dispatch_success,WATER,0.0,1.0,,,,,,,,
972.0,Fleet_CLEAN,CLEAN,dispatch_success,CLEAN,0.0,1.0,,,,,,,,
972.0,Fleet_CATERING,CATERING,dispatch_success,CATERING,0.0,1.0,,,,,,,,
972.0,Fleet_BAGGAGE,BAGGAGE,dispatch_success,BAGGAGE_OUT,0.0,1.0,,,,,,,,
972.0,FUEL_3,FUEL,dispatch_assigned,FUEL,,,FL046,,,,,,,
972.0,WATER_0,WATER,dispatch_assigned,WATER,,,FL046,,,,,,,
972.0,CLEAN_2,CLEAN,dispatch_assigned,CLEAN,,,FL046,,,,,,,
972.0,CATERING_2,CATERING,dispatch_assigned,CATERING,,,FL046,,,,,,,
972.0,BAGGAGE_7,BAGGAGE,dispatch_assigned,BAGGAGE_OUT,,,FL046,,,,,,,
972.0,Fleet_BAGGAGE,BAGGAGE,dispatch_success,BAGGAGE_IN,0.0,1.0,,,,,,,,
972.0,BAGGAGE_8,BAGGAGE,dispatch_assigned,BAGGAGE_IN,,,FL046,,,,,,,
972.7,GPU_1,GPU,travel_end,,,,FL046,972.0,depot,c11,"[(3, 2), (3, 4), (8, 4)]",,,
972.7,FUEL_3,FUEL,travel_end,,,,FL046,972.0,depot,c11,"[(3, 2), (3, 4), (8, 4)]",,,
972.7,WATER_0,WATER,travel_end,,,,FL046,972.0,depot,c11,"[(3, 2), (3, 4), (8, 4)]",,,
972.7,CLEAN_2,CLEAN,travel_end,,,,FL046,972.0,depot,c11,"[(3, 2), (3, 4), (8, 4)]",,,
972.7,CATERING_2,CATERING,travel_end,,,,FL046,972.0,depot,c11,"[(3, 2), (3, 4), (8, 4)]",,,
972.7,BAGGAGE_7,BAGGAGE,travel_end,,,,FL046,972.0,depot,c11,"[(3, 2), (3, 4), (8, 4)]",,,
972.7,BAGGAGE_8,BAGGAGE,travel_end,,,,FL046,972.0,depot,c11,"[(3, 2), (3, 4), (8, 4)]",,,
972.7,GPU_1,GPU,gpu_arrived_signal,,,,FL046,,,,,,,
972.7,FUEL_3,FUEL,gpu_wait_over,,0.0,,FL046,,,,,,,
972.7,WATER_0,WATER,gpu_wait_over,,0.0,,FL046,,,,,,,
972.7,CLEAN_2,CLEAN,gpu_wait_over,,0.0,,FL046,,,,,,,
972.7,CATERING_2,CATERING,gpu_wait_over,,0.0,,FL046,,,,,,,
972.7,BAGGAGE_7,BAGGAGE,gpu_wait_over,,0.0,,FL046,,,,,,,
972.7,BAGGAGE_8,BAGGAGE,gpu_wait_over,,0.0,,FL046,,,,,,,
975.5,BAGGAGE_0,BAGGAGE,service_end,BAGGAGE_IN,,,FL044,955.5,,,,20.0,,
975.9,BAGGAGE_0,BAGGAGE,travel_end,,,,,975.5,c4,charging_2,"[(0, 0), (0, -2), (-2, -2)]",,,
976.0,GPU_8,GPU,travel_end,,,,,975.5,c4,depot,"[(0, 0), (3, 0), (3, 2)]",,,
979.0,Fleet_GPU,GPU,dispatch_success,GPU,0.0,1.0,,,,,,,,
979.0,Fleet_FUEL,FUEL,dispatch_success,FUEL,0.0,1.0,,,,,,,,
979.0,Fleet_WATER,WATER,dispatch_success,WATER,0.0,1.0,,,,,,,,
979.0,Fleet_CLEAN,CLEAN,dispatch_success,CLEAN,0.0,1.0,,,,,,,,
979.0,Fleet_CATERING,CATERING,dispatch_success,CATERING,0.0,1.0,,,,,,,,
979.0,Fleet_BAGGAGE,BAGGAGE,dispatch_success,BAGGAGE_OUT,0.0,1.0,,,,,,,,
979.0,FUEL_2,FUEL,dispatch_assigned,FUEL,,,FL047,,,,,,,
979.0,WATER_3,WATER,dispatch_assigned,WATER,,,FL047,,,,,,,
979.0,CLEAN_7,CLEAN,dispatch_assigned,CLEAN,,,FL047,,,,,,,
979.0,CATERING_3,CATERING,dispatch_assigned,CATERING,,,FL047,,,,,,,
979.0,BAGGAGE_2,BAGGAGE,dispatch_assigned,BAGGAGE_OUT,,,FL047,,,,,,,
979.0,Fleet_BAGGAGE,BAGGAGE,dispatch_success,BAGGAGE_IN,0.0,1.0,,,,,,,,
979.0,BAGGAGE_1,BAGGAGE,dispatch_assigned,BAGGAGE_IN,,,FL047,,,,,,,
979.4,GPU_5,GPU,travel_end,,,,FL047,979.0,depot,c8,"[(3, 2), (3, 0), (5, 0)]",,,
979.4,FUEL_2,FUEL,travel_end,,,,FL047,979.0,depot,c8,"[(3, 2), (3, 0), (5, 0)]",,,
979.4,WATER_3,WATER,travel_end,,,,FL047,979.0,depot,c8,"[(3, 2), (3, 0), (5, 0)]",,,
979.4,CLEAN_7,CLEAN,travel_end,,,,FL047,979.0,depot,c8,"[(3, 2), (3, 0), (5, 0)]",,,
979.4,CATERING_3,CATERING,travel_end,,,,FL047,979.0,depot,c8,"[(3, 2), (3, 0), (5, 0)]",,,
979.4,BAGGAGE_2,BAGGAGE,travel_end,,,,FL047,979.0,depot,c8,"[(3, 2), (3, 0), (5, 0)]",,,
979.4,BAGGAGE_1,BAGGAGE,travel_end,,,,FL047,979.0,depot,c8,"[(3, 2), (3, 0), (5, 0)]",,,
979.4,GPU_5,GPU,gpu_arrived_signal,,,,FL047,,,,,,,
979.4,FUEL_2,FUEL,gpu_wait_over,,0.0,,FL047,,,,,,,
979.4,WATER_3,WATER,gpu_wait_over,,0.0,,FL047,,,,,,,
979.4,CLEAN_7,CLEAN,gpu_wait_over,,0.0,,FL047,,,,,,,
979.4,CATERING_3,CATERING,gpu_wait_over,,0.0,,FL047,,,,,,,
979.4,BAGGAGE_2,BAGGAGE,gpu_wait_over,,0.0,,FL047,,,,,,,
979.4,BAGGAGE_1,BAGGAGE,gpu_wait_over,,0.0,,FL047,,,,,,,
982.7,WATER_0,WATER,service_end,WATER,,,FL046,972.7,,,,10.0,,
983.4000000000001,WATER_0,WATER,travel_end,,,,,982.7,c11,depot,"[(8, 4), (3, 4), (3, 2)]",,,
983.5,BAGGAGE_3,BAGGAGE,service_end,BAGGAGE_IN,,,FL045,963.5,,,,20.0,,
984.0,BAGGAGE_3,BAGGAGE,travel_end,,,,,983.5,c9,depot,"[(6, 4), (3, 4), (3, 2)]",,,
984.0,GPU_7,GPU,travel_end,,,,,983.5,c9,depot,"[(6, 4), (3, 4), (3, 2)]",,,
985.0,Fleet_GPU,GPU,dispatch_success,GPU,0.0,1.0,,,,,,,,
985.0,Fleet_FUEL,FUEL,dispatch_success,FUEL,0.0,1.0,,,,,,,,
985.0,Fleet_WATER,WATER,dispatch_success,WATER,0.0,1.0,,,,,,,,
985.0,Fleet_CLEAN,CLEAN,dispatch_success,CLEAN,0.0,1.0,,,,,,,,
985.0,Fleet_CATERING,CATERING,dispatch_success,CATERING,0.0,1.0,,,,,,,,
985.0,Fleet_BAGGAGE,BAGGAGE,dispatch_success,BAGGAGE_OUT,0.0,1.0,,,,,,,,
985.0,FUEL_1,FUEL,dispatch_assigned,FUEL,,,FL048,,,,,,,
985.0,WATER_0,WATER,dispatch_assigned,WATER,,,FL048,,,,,,,
985.0,CLEAN_3,CLEAN,dispatch_assigned,CLEAN,,,FL048,,,,,,,
985.0,CATERING_7,CATERING,dispatch_assigned,CATERING,,,FL048,,,,,,,
985.0,BAGGAGE_5,BAGGAGE,dispatch_assigned,BAGGAGE_OUT,,,FL048,,,,,,,
985.0,Fleet_BAGGAGE,BAGGAGE,dispatch_success,BAGGAGE_IN,0.0,1.0,,,,,,,,
985.0,BAGGAGE_3,BAGGAGE,dispatch_assigned,BAGGAGE_IN,,,FL048,,,,,,,
985.5,GPU_7,GPU,travel_end,,,,FL048,985.0,depot,c9,"[(3, 2), (3, 4), (6, 4)]",,,
985.5,FUEL_1,FUEL,travel_end,,,,FL048,985.0,depot,c9,"[(3, 2), (3, 4), (6, 4)]",,,
985.5,WATER_0,WATER,travel_end,,,,FL048,985.0,depot,c9,"[(3, 2), (3, 4), (6, 4)]",,,
985.5,CLEAN_3,CLEAN,travel_end,,,,FL048,985.0,depot,c9,"[(3, 2), (3, 4), (6, 4)]",,,
985.5,CATERING_7,CATERING,travel_end,,,,FL048,985.0,depot,c9,"[(3, 2), (3, 4), (6, 4)]",,,
985.5,BAGGAGE_5,BAGGAGE,travel_end,,,,FL048,985.0,depot,c9,"[(3, 2), (3, 4), (6, 4)]",,,
985.5,BAGGAGE_3,BAGGAGE,travel_end,,,,FL048,985.0,depot,c9,"[(3, 2), (3, 4), (6, 4)]",,,
985.5,GPU_7,GPU,gpu_arrived_signal,,,,FL048,,,,,,,
985.5,FUEL_1,FUEL,gpu_wait_over,,0.0,,FL048,,,,,,,
985.5,WATER_0,WATER,gpu_wait_over,,0.0,,FL048,,,,,,,
985.5,CLEAN_3,CLEAN,gpu_wait_over,,0.0,,FL048,,,,,,,
985.5,CATERING_7,CATERING,gpu_wait_over,,0.0,,FL048,,,,,,,
985.5,BAGGAGE_5,BAGGAGE,gpu_wait_over,,0.0,,FL048,,,,,,,
985.5,BAGGAGE_3,BAGGAGE,gpu_wait_over,,0.0,,FL048,,,,,,,
987.7,FUEL_3,FUEL,service_end,FUEL,,,FL046,972.7,,,,15.0,,
988.4000000000001,FUEL_3,FUEL,travel_end,,,,,987.7,c11,depot,"[(8, 4), (3, 4), (3, 2)]",,,
989.4,WATER_3,WATER,service_end,WATER,,,FL047,979.4,,,,10.0,,
989.8,WATER_3,WATER,travel_end,,,,,989.4,c8,depot,"[(5, 0), (3, 0), (3, 2)]",,,
992.7,BAGGAGE_7,BAGGAGE,service_end,BAGGAGE_OUT,,,FL046,972.7,,,,20.0,,
992.7,BAGGAGE_7,BAGGAGE,bag_out_done_signal,,,,FL046,,,,,,,
992.7,BAGGAGE_8,BAGGAGE,bag_out_wait_over,,20.0,,FL046,,,,,,,
993.9000000000001,BAGGAGE_7,BAGGAGE,travel_end,,,,,992.7,c11,charging_1,"[(8, 4), (8, 6), (-2, 6)]",,,
994.4,FUEL_2,FUEL,service_end,FUEL,,,FL047,979.4,,,,15.0,,
994.8,FUEL_2,FUEL,travel_end,,,,,994.4,c8,depot,"[(5, 0), (3, 0), (3, 2)]",,,
995.5,WATER_0,WATER,service_end,WATER,,,FL048,985.5,,,,10.0,,
996.0,WATER_0,WATER,travel_end,,,,,995.5,c9,depot,"[(6, 4), (3, 4), (3, 2)]",,,
996.6409836065574,FUEL_0,FUEL,charge_end,,,,,,,,,,charging_2,
996.6409836065574,CLEAN_4,CLEAN,charge_start,,,,,,,,,,charging_2,118.74098360655739
997.0,Fleet_GPU,GPU,dispatch_success,GPU,0.0,1.0,,,,,,,,
997.0,Fleet_FUEL,FUEL,dispatch_success,FUEL,0.0,1.0,,,,,,,,
997.0,Fleet_WATER,WATER,dispatch_success,WATER,0.0,1.0,,,,,,,,
997.0,Fleet_CLEAN,CLEAN,dispatch_success,CLEAN,0.0,1.0,,,,,,,,
997.0,Fleet_CATERING,CATERING,dispatch_success,CATERING,0.0,1.0,,,,,,,,
997.0,Fleet_BAGGAGE,BAGGAGE,dispatch_success,BAGGAGE_OUT,0.0,1.0,,,,,,,,
997.0,FUEL_3,FUEL,dispatch_assigned,FUEL,,,FL049,,,,,,,
997.0,WATER_0,WATER,dispatch_assigned,WATER,,,FL049,,,,,,,
997.0,CLEAN_5,CLEAN,dispatch_assigned,CLEAN,,,FL049,,,,,,,
997.0,CATERING_6,CATERING,dispatch_assigned,CATERING,,,FL049,,,,,,,
997.0,BAGGAGE_9,BAGGAGE,dispatch_assigned,BAGGAGE_OUT,,,FL049,,,,,,,
997.3409836065574,FUEL_0,FUEL,travel_end,,,,,996.6409836065574,charging_2,depot,"[(-2, 0), (3, 0), (3, 2)]",,,
997.5,GPU_8,GPU,travel_end,,,,FL049,997.0,depot,c4,"[(3, 2), (3, 0), (0, 0)]",,,
997.5,FUEL_3,FUEL,travel_end,,,,FL049,997.0,depot,c4,"[(3, 2), (3, 0), (0, 0)]",,,
997.5,WATER_0,WATER,travel_end,,,,FL049,997.0,depot,c4,"[(3, 2), (3, 0), (0, 0)]",,,
997.5,CLEAN_5,CLEAN,travel_end,,,,FL049,997.0,depot,c4,"[(3, 2), (3, 0), (0, 0)]",,,
997.5,CATERING_6,CATERING,travel_end,,,,FL049,997.0,depot,c4,"[(3, 2), (3, 0), (0, 0)]",,,
997.5,BAGGAGE_9,BAGGAGE,travel_end,,,,FL049,997.0,depot,c4,"[(3, 2), (3, 0), (0, 0)]",,,
997.5,GPU_8,GPU,gpu_arrived_signal,,,,FL049,,,,,,,
997.5,FUEL_3,FUEL,gpu_wait_over,,0.0,,FL049,,,,,,,
997.5,WATER_0,WATER,gpu_wait_over,,0.0,,FL049,,,,,,,
997.5,CLEAN_5,CLEAN,gpu_wait_over,,0.0,,FL049,,,,,,,
997.5,CATERING_6,CATERING,gpu_wait_over,,0.0,,FL049,,,,,,,
997.5,BAGGAGE_9,BAGGAGE,gpu_wait_over,,0.0,,FL049,,,,,,,
997.7,CLEAN_2,CLEAN,service_end,CLEAN,,,FL046,972.7,,,,25.0,,
997.7,CATERING_2,CATERING,service_end,CATERING,,,FL046,972.7,,,,25.0,,
998.4000000000001,CLEAN_2,CLEAN,travel_end,,,,,997.7,c11,depot,"[(8, 4), (3, 4), (3, 2)]",,,
998.4000000000001,CATERING_2,CATERING,travel_end,,,,,997.7,c11,depot,"[(8, 4), (3, 4), (3, 2)]",,,
999.4,BAGGAGE_2,BAGGAGE,service_end,BAGGAGE_OUT,,,FL047,979.4,,,,20.0,,
999.4,BAGGAGE_2,BAGGAGE,bag_out_done_signal,,,,FL047,,,,,,,
999.4,BAGGAGE_1,BAGGAGE,bag_out_wait_over,,20.0,,FL047,,,,,,,
999.8,BAGGAGE_2,BAGGAGE,travel_end,,,,,999.4,c8,depot,"[(5, 0), (3, 0), (3, 2)]",,,
999.8000000000006,Fleet_BAGGAGE,BAGGAGE,dispatch_success,BAGGAGE_IN,2.8000000000006366,1.0,,,,,,,,
999.8000000000006,BAGGAGE_2,BAGGAGE,dispatch_assigned,BAGGAGE_IN,,,FL049,,,,,,,
1000.3000000000006,BAGGAGE_2,BAGGAGE,travel_end,,,,FL049,999.8000000000006,depot,c4,"[(3, 2), (3, 0), (0, 0)]",,,
1000.3000000000006,BAGGAGE_2,BAGGAGE,gpu_wait_over,,0.0,,FL049,,,,,,,
1000.5,FUEL_1,FUEL,service_end,FUEL,,,FL048,985.5,,,,15.0,,
1001.0,FUEL_1,FUEL,travel_end,,,,,1000.5,c9,depot,"[(6, 4), (3, 4), (3, 2)]",,,
1004.4,CLEAN_7,CLEAN,service_end,CLEAN,,,FL047,979.4,,,,25.0,,
1004.4,CATERING_3,CATERING,service_end,CATERING,,,FL047,979.4,,,,25.0,,
1004.8,CATERING_3,CATERING,travel_end,,,,,1004.4,c8,depot,"[(5, 0), (3, 0), (3, 2)]",,,
1005.3,CLEAN_7,CLEAN,travel_end,,,,,1004.4,c8,charging_2,"[(5, 0), (5, -2), (-2, -2)]",,,
1005.5,BAGGAGE_5,BAGGAGE,service_end,BAGGAGE_OUT,,,FL048,985.5,,,,20.0,,
1005.5,BAGGAGE_5,BAGGAGE,bag_out_done_signal,,,,FL048,,,,,,,
1005.5,BAGGAGE_3,BAGGAGE,bag_out_wait_over,,20.0,,FL048,,,,,,,
1006.0,BAGGAGE_5,BAGGAGE,travel_end,,,,,1005.5,c9,depot,"[(6, 4), (3, 4), (3, 2)]",,,
1007.0,Fleet_FUEL,FUEL,dispatch_success,FUEL,0.0,1.0,,,,,,,,
1007.0,Fleet_WATER,WATER,dispatch_success,WATER,0.0,1.0,,,,,,,,
1007.0,Fleet_CLEAN,CLEAN,dispatch_success,CLEAN,0.0,1.0,,,,,,,,
1007.0,Fleet_CATERING,CATERING,dispatch_success,CATERING,0.0,1.0,,,,,,,,
1007.0,Fleet_BAGGAGE,BAGGAGE,dispatch_success,BAGGAGE_OUT,0.0,1.0,,,,,,,,
1007.0,FUEL_0,FUEL,dispatch_assigned,FUEL,,,FL050,,,,,,,
1007.0,WATER_3,WATER,dispatch_assigned,WATER,,,FL050,,,,,,,
1007.0,CLEAN_2,CLEAN,dispatch_assigned,CLEAN,,,FL050,,,,,,,
1007.0,CATERING_3,CATERING,dispatch_assigned,CATERING,,,FL050,,,,,,,
1007.0,BAGGAGE_5,BAGGAGE,dispatch_assigned,BAGGAGE_OUT,,,FL050,,,,,,,
1007.5,WATER_0,WATER,service_end,WATER,,,FL049,997.5,,,,10.0,,
1007.5,FUEL_0,FUEL,travel_end,,,,FL050,1007.0,depot,c3,"[(3, 2), (3, 4), (0, 4)]",,,
1007.5,WATER_3,WATER,travel_end,,,,FL050,1007.0,depot,c3,"[(3, 2), (3, 4), (0, 4)]",,,
1007.5,CLEAN_2,CLEAN,travel_end,,,,FL050,1007.0,depot,c3,"[(3, 2), (3, 4), (0, 4)]",,,
1007.5,CATERING_3,CATERING,travel_end,,,,FL050,1007.0,depot,c3,"[(3, 2), (3, 4), (0, 4)]",,,
1007.5,BAGGAGE_5,BAGGAGE,travel_end,,,,FL050,1007.0,depot,c3,"[(3, 2), (3, 4), (0, 4)]",,,
1008.0,WATER_0,WATER,travel_end,,,,,1007.5,c4,depot,"[(0, 0), (3, 0), (3, 2)]",,,
1010.5,CLEAN_3,CLEAN,service_end,CLEAN,,,FL048,985.5,,,,25.0,,
1010.5,CATERING_7,CATERING,service_end,CATERING,,,FL048,985.5,,,,25.0,,
1011.0,CLEAN_3,CLEAN,travel_end,,,,,1010.5,c9,depot,"[(6, 4), (3, 4), (3, 2)]",,,
1011.0,CATERING_7,CATERING,travel_end,,,,,1010.5,c9,depot,"[(6, 4), (3, 4), (3, 2)]",,,
1012.5,FUEL_3,FUEL,service_end,FUEL,,,FL049,997.5,,,,15.0,,
1012.7,BAGGAGE_8,BAGGAGE,service_end,BAGGAGE_IN,,,FL046,992.7,,,,20.0,,
1012.9,FUEL_3,FUEL,travel_end,,,,,1012.5,c4,charging_2,"[(0, 0), (0, -2), (-2, -2)]",,,
1013.4000000000001,BAGGAGE_8,BAGGAGE,travel_end,,,,,1012.7,c11,depot,"[(8, 4), (3, 4), (3, 2)]",,,
1013.4000000000001,GPU_1,GPU,travel_end,,,,,1012.7,c11,depot,"[(8, 4), (3, 4), (3, 2)]",,,
1013.4000000000015,Fleet_GPU,GPU,dispatch_success,GPU,6.400000000001455,1.0,,,,,,,,
1013.4000000000015,Fleet_BAGGAGE,BAGGAGE,dispatch_success,BAGGAGE_IN,6.400000000001455,1.0,,,,,,,,
1013.4000000000015,BAGGAGE_8,BAGGAGE,dispatch_assigned,BAGGAGE_IN,,,FL050,,,,,,,
1013.9000000000015,GPU_1,GPU,travel_end,,,,FL050,1013.4000000000015,depot,c3,"[(3, 2), (3, 4), (0, 4)]",,,
1013.9000000000015,BAGGAGE_8,BAGGAGE,travel_end,,,,FL050,1013.4000000000015,depot,c3,"[(3, 2), (3, 4), (0, 4)]",,,
1013.9000000000015,GPU_1,GPU,gpu_arrived_signal,,,,FL050,,,,,,,
